Event 0
nTracks 10
8 : 1.0625
9 : 1.34963
Event 8304
nTracks 10
0 : 2.86089
1 : 1.97692
2 : 1.11496
3 : 0.281529
4 : 3.08785
5 : 0.748676
6 : 0.355327
7 : 1.24613
8 : 0.963012
9 : 0.0193123
Event 8305
nTracks 10
0 : 1.20803
1 : 1.17559
2 : 0.767711
3 : 1.92882
4 : 3.05436
5 : 0.481396
6 : 2.76747
7 : 1.41426
8 : 0.763622
9 : 1.94877
Event 8306
nTracks 10
0 : 2.76414
1 : 1.29953
2 : 2.7161
3 : 1.12041
4 : 1.60935
5 : 2.13489
6 : 0.66608
7 : 2.78451
8 : 2.44592
9 : 1.75096
Event 8307
nTracks 10
0 : 2.46151
1 : 0.925434
2 : 1.84656
3 : 2.17617
4 : 1.47932
5 : 0.336875
6 : 2.75213
7 : 0.0185275
8 : 1.0732
9 : 0.0745199
Event 8308
nTracks 10
0 : 0.632388
1 : 0.798206
2 : 1.92642
3 : 2.3436
4 : 3.03996
5 : 1.02649
6 : 1.8927
7 : 2.21067
8 : 2.32367
9 : 1.61189
Event 8309
nTracks 10
0 : 0.0389129
1 : 1.10801
2 : 2.19059
3 : 2.56153
4 : 1.14729
5 : 0.551541
6 : 0.982792
7 : 1.93868
8 : 2.72882
9 : 1.72407
Event 8310
nTracks 10
0 : 0.613307
1 : 0.68526
2 : 0.243305
3 : 0.740284
4 : 2.90588
5 : 0.691163
6 : 1.76014
7 : 2.07059
8 : 0.639344
9 : 0.868017
Event 8311
nTracks 10
0 : 2.14642
1 : 1.90977
2 : 2.1545
3 : 1.57362
4 : 0.861022
5 : 1.52991
6 : 1.80286
7 : 3.08791
8 : 2.56809
9 : 1.41689
Event 8312
nTracks 10
0 : 1.7539
1 : 2.88008
2 : 0.0062579
3 : 0.755552
4 : 2.09788
5 : 0.970757
6 : 1.88964
7 : 2.16407
8 : 2.81315
9 : 0.746439
Event 8313
nTracks 10
0 : 2.06485
1 : 0.706693
2 : 0.441462
3 : 1.20872
4 : 2.78493
5 : 2.02561
6 : 0.793498
7 : 2.80079
8 : 2.17213
9 : 2.23894
Event 8314
nTracks 10
0 : 0.885844
1 : 1.1619
2 : 1.86649
3 : 0.798859
4 : 1.89261
5 : 1.46564
6 : 2.37771
7 : 2.99552
8 : 1.25252
9 : 1.02593
Event 8315
nTracks 10
0 : 0.570161
1 : 0.52768
2 : 1.70792
3 : 2.08643
4 : 2.63817
5 : 2.95883
6 : 0.798082
7 : 1.70263
8 : 1.41696
9 : 2.52402
Event 8316
nTracks 10
0 : 1.66719
1 : 2.1775
2 : 2.07285
3 : 0.0788676
4 : 1.29723
5 : 1.77626
6 : 1.0014
7 : 1.57581
8 : 3.08537
9 : 0.996103
Event 8317
nTracks 10
0 : 0.754124
1 : 2.00139
2 : 0.36571
3 : 1.73085
4 : 2.03427
5 : 2.35337
6 : 0.187633
7 : 2.78446
8 : 2.11036
9 : 2.62658
Event 8318
nTracks 10
0 : 2.11338
1 : 3.04496
2 : 2.30713
3 : 1.76703
4 : 1.42816
5 : 2.43203
6 : 0.754838
7 : 1.47821
8 : 2.2666
9 : 1.62221
Event 8319
nTracks 10
0 : 0.157683
1 : 1.3675
2 : 3.08599
3 : 1.33573
4 : 1.89793
5 : 2.13615
6 : 2.74549
7 : 2.52627
8 : 0.917941
9 : 1.7853
Event 8320
nTracks 10
0 : 0.811323
1 : 2.04914
2 : 1.40068
3 : 1.47315
4 : 0.54014
5 : 1.64474
6 : 1.7264
7 : 2.25025
8 : 2.85191
9 : 2.19228
Event 8321
nTracks 10
0 : 1.57577
1 : 1.78789
2 : 2.285
3 : 1.54273
4 : 2.76974
5 : 1.99542
6 : 2.70477
7 : 1.89464
8 : 0.768989
9 : 1.67429
Event 8322
nTracks 10
0 : 0.465231
1 : 1.57339
2 : 0.275924
3 : 1.24826
4 : 0.118643
5 : 1.25701
6 : 2.2867
7 : 0.732005
8 : 2.77287
9 : 1.56177
Event 8323
nTracks 10
0 : 0.64664
1 : 1.3369
2 : 2.02743
3 : 2.29587
4 : 1.50163
5 : 0.18867
6 : 1.32063
7 : 0.282029
8 : 2.15961
9 : 1.23518
Event 8324
nTracks 10
0 : 2.38472
1 : 2.31211
2 : 1.09391
3 : 2.21825
4 : 0.741493
5 : 2.04655
6 : 2.48812
7 : 0.929068
8 : 2.48873
9 : 3.05483
Event 8325
nTracks 10
0 : 1.43115
1 : 2.69545
2 : 1.88056
3 : 0.725445
4 : 2.86952
5 : 2.83123
6 : 0.527362
7 : 2.18415
8 : 2.61773
9 : 2.05582
Event 8326
nTracks 10
0 : 2.04084
1 : 2.3809
2 : 0.585361
3 : 1.19341
4 : 2.57767
5 : 2.26101
6 : 2.87845
7 : 0.402099
8 : 2.22257
9 : 1.96933
Event 8327
nTracks 10
0 : 2.30779
1 : 0.189432
2 : 2.57784
3 : 1.64349
4 : 1.31264
5 : 0.451934
6 : 0.892065
7 : 3.08585
8 : 0.678938
9 : 1.6615
Event 8328
nTracks 10
0 : 2.62688
1 : 2.84575
2 : 1.64268
3 : 1.4448
4 : 3.12288
5 : 1.35043
6 : 1.48019
7 : 2.18431
8 : 2.86566
9 : 2.19162
Event 8329
nTracks 10
0 : 3.14012
1 : 1.62418
2 : 0.990142
3 : 1.81138
4 : 1.96981
5 : 0.788471
6 : 2.50727
7 : 0.223618
8 : 2.55725
9 : 2.58914
Event 8330
nTracks 10
0 : 3.09734
1 : 0.276067
2 : 2.57977
3 : 3.01573
4 : 1.29415
5 : 2.89171
6 : 0.0382044
7 : 1.73576
8 : 0.666657
9 : 0.625661
Event 8331
nTracks 10
0 : 0.987218
1 : 0.756146
2 : 1.67211
3 : 2.83747
4 : 3.04988
5 : 0.184024
6 : 3.03526
7 : 2.64425
8 : 0.805406
9 : 1.1315
Event 8332
nTracks 10
0 : 3.13112
1 : 1.45496
2 : 1.89809
3 : 2.4399
4 : 2.0737
5 : 2.2587
6 : 0.901727
7 : 0.280684
8 : 1.11222
9 : 3.13664
Event 8333
nTracks 10
0 : 1.10043
1 : 2.1151
2 : 3.13931
3 : 1.65082
4 : 1.49067
5 : 0.278654
6 : 0.161787
7 : 2.94338
8 : 0.278293
9 : 0.344077
Event 8334
nTracks 10
0 : 0.0192132
1 : 2.01196
2 : 0.664547
3 : 0.0780956
4 : 0.480362
5 : 1.87327
6 : 2.617
7 : 1.56531
8 : 2.92906
9 : 1.50334
Event 8335
nTracks 10
0 : 0.928561
1 : 2.04899
2 : 2.88334
3 : 1.00013
4 : 0.00384522
5 : 2.55512
6 : 2.14657
7 : 2.89327
8 : 1.82513
9 : 0.828124
Event 8336
nTracks 10
0 : 2.21166
1 : 2.69429
2 : 0.151427
3 : 2.99224
4 : 1.53789
5 : 2.71214
6 : 3.05583
7 : 1.85841
8 : 2.38945
9 : 0.910922
Event 8337
nTracks 10
0 : 2.95086
1 : 2.36316
2 : 0.434782
3 : 2.96397
4 : 2.38207
5 : 0.0272001
6 : 2.99099
7 : 1.49427
8 : 1.31277
9 : 1.63599
Event 8338
nTracks 10
0 : 0.185683
1 : 2.10488
2 : 2.56019
3 : 1.82178
4 : 0.335955
5 : 1.75922
6 : 0.436497
7 : 1.73282
8 : 1.26018
9 : 2.00511
Event 8339
nTracks 10
0 : 0.799057
1 : 1.20515
2 : 1.82132
3 : 1.79482
4 : 1.27289
5 : 0.467586
6 : 2.82637
7 : 2.57234
8 : 0.381026
9 : 0.326462
Event 8340
nTracks 10
0 : 0.217733
1 : 1.80374
2 : 2.44595
3 : 2.85107
4 : 0.0249167
5 : 2.46898
6 : 2.6893
7 : 0.855281
8 : 2.69825
9 : 1.77578
Event 8341
nTracks 10
0 : 3.10981
1 : 3.11725
2 : 2.14583
3 : 2.20206
4 : 1.29916
5 : 1.72156
6 : 0.877147
7 : 0.861185
8 : 0.301892
9 : 1.54068
Event 8342
nTracks 10
0 : 1.73674
1 : 1.90124
2 : 2.25823
3 : 0.196876
4 : 1.16267
5 : 3.09168
6 : 3.02052
7 : 1.1415
8 : 3.1032
9 : 2.45735
Event 8343
nTracks 10
0 : 1.5201
1 : 2.83142
2 : 0.0637208
3 : 1.81931
4 : 2.97823
5 : 0.705644
6 : 0.918909
7 : 1.00738
8 : 0.781739
9 : 3.10239
Event 8344
nTracks 10
0 : 1.38805
1 : 0.982933
2 : 2.33798
3 : 1.44551
4 : 0.697164
5 : 0.047636
6 : 1.86918
7 : 0.660889
8 : 2.80262
9 : 2.54088
Event 8345
nTracks 10
0 : 2.75174
1 : 2.82452
2 : 2.86757
3 : 1.67347
4 : 0.724994
5 : 0.690281
6 : 0.257469
7 : 2.26735
8 : 0.765602
9 : 0.789434
Event 8346
nTracks 10
0 : 1.12078
1 : 1.7146
2 : 2.26786
3 : 1.24173
4 : 2.01027
5 : 1.93411
6 : 2.69513
7 : 0.87393
8 : 0.49222
9 : 1.98574
Event 8347
nTracks 10
0 : 2.31112
1 : 2.07727
2 : 1.31225
3 : 1.16173
4 : 0.709001
5 : 1.39774
6 : 3.12599
7 : 2.15023
8 : 0.877361
9 : 1.09431
Event 8348
nTracks 10
0 : 0.331284
1 : 0.0191652
2 : 2.48108
3 : 1.28065
4 : 1.02588
5 : 2.39424
6 : 1.18649
7 : 2.8534
8 : 1.92849
9 : 2.81816
Event 8349
nTracks 10
0 : 1.46448
1 : 0.133834
2 : 0.365688
3 : 1.41949
4 : 2.70581
5 : 2.53827
6 : 1.63138
7 : 2.55339
8 : 2.66646
9 : 2.01342
Event 8350
nTracks 10
0 : 1.1478
1 : 1.94519
2 : 1.27022
3 : 1.64785
4 : 2.68811
5 : 1.43756
6 : 1.98233
7 : 1.99219
8 : 2.27929
9 : 1.20247
Event 8351
nTracks 10
0 : 0.478161
1 : 2.93893
2 : 1.56825
3 : 3.08191
4 : 0.0101112
5 : 1.3183
6 : 1.67483
7 : 1.84977
8 : 2.57226
9 : 2.63405
Event 8352
nTracks 10
0 : 1.81386
1 : 2.68015
2 : 1.167
3 : 0.130133
4 : 2.98467
5 : 0.856517
6 : 2.4152
7 : 1.02959
8 : 0.300942
9 : 0.149899
Event 8353
nTracks 10
0 : 0.664245
1 : 1.42363
2 : 0.987089
3 : 2.58488
4 : 1.66509
5 : 0.010066
6 : 0.533301
7 : 0.853365
8 : 0.882026
9 : 3.03206
Event 8354
nTracks 10
0 : 2.51653
1 : 0.391447
2 : 0.370551
3 : 0.948344
4 : 0.529525
5 : 0.856512
6 : 1.20465
7 : 2.89177
8 : 0.753056
9 : 1.70939
Event 8355
nTracks 10
0 : 1.48102
1 : 2.76003
2 : 0.102024
3 : 2.05365
4 : 2.53425
5 : 2.64576
6 : 2.77696
7 : 1.77372
8 : 2.80071
9 : 0.0656658
Event 8356
nTracks 10
0 : 2.50283
1 : 2.50861
2 : 2.15625
3 : 2.14103
4 : 2.8344
5 : 1.79467
6 : 3.00611
7 : 2.6039
8 : 1.65307
9 : 3.08236
Event 8357
nTracks 10
0 : 2.8444
1 : 0.0599342
2 : 1.9349
3 : 0.832934
4 : 2.07921
5 : 3.03392
6 : 0.512886
7 : 0.285796
8 : 0.695864
9 : 2.0663
Event 8358
nTracks 10
0 : 2.37381
1 : 1.98937
2 : 0.794252
3 : 0.184121
4 : 0.61815
5 : 1.60255
6 : 0.0349263
7 : 1.89638
8 : 1.76285
9 : 1.65118
Event 8359
nTracks 10
0 : 2.28751
1 : 2.46297
2 : 0.150761
3 : 3.11936
4 : 2.17732
5 : 2.74118
6 : 0.292223
7 : 1.60594
8 : 2.51925
9 : 0.0595571
Event 8360
nTracks 10
0 : 3.06371
1 : 2.69624
2 : 1.16824
3 : 0.0566698
4 : 3.03437
5 : 1.03821
6 : 0.753649
7 : 2.99748
8 : 1.53527
9 : 1.37976
Event 8361
nTracks 10
0 : 0.936416
1 : 1.81378
2 : 2.95668
3 : 1.22325
4 : 1.09024
5 : 1.78513
6 : 2.19034
7 : 0.374037
8 : 1.368
9 : 2.81504
Event 8362
nTracks 10
0 : 3.03496
1 : 2.67024
2 : 2.08048
3 : 1.41761
4 : 2.29027
5 : 2.32359
6 : 0.359294
7 : 1.57634
8 : 1.98629
9 : 1.85675
Event 8363
nTracks 10
0 : 1.67013
1 : 2.59285
2 : 1.36871
3 : 0.325781
4 : 0.119359
5 : 1.56193
6 : 1.65756
7 : 1.6859
8 : 0.781079
9 : 2.12179
Event 8364
nTracks 10
0 : 1.12947
1 : 1.51538
2 : 1.12785
3 : 0.86921
4 : 0.122667
5 : 1.58941
6 : 2.85429
7 : 2.51123
8 : 0.796283
9 : 1.56679
Event 8365
nTracks 10
0 : 2.2659
1 : 2.20976
2 : 2.05254
3 : 2.11823
4 : 1.27549
5 : 1.74924
6 : 2.90098
7 : 1.21495
8 : 1.35165
9 : 1.52606
Event 8366
nTracks 10
0 : 2.95654
1 : 1.26796
2 : 0.324041
3 : 0.400324
4 : 1.95844
5 : 1.83543
6 : 0.659014
7 : 2.89414
8 : 2.85513
9 : 2.88479
Event 8367
nTracks 10
0 : 2.40751
1 : 2.9795
2 : 1.28916
3 : 2.27585
4 : 2.92554
5 : 2.08979
6 : 1.75105
7 : 0.292202
8 : 1.50692
9 : 0.254308
Event 8368
nTracks 10
0 : 0.554692
1 : 0.333298
2 : 0.370404
3 : 2.38726
4 : 1.78817
5 : 2.88087
6 : 2.59123
7 : 0.486126
8 : 2.34902
9 : 1.41471
Event 8369
nTracks 10
0 : 0.205735
1 : 1.88409
2 : 0.532365
3 : 2.17734
4 : 1.2001
5 : 2.80367
6 : 0.812094
7 : 2.13767
8 : 3.05506
9 : 0.941808
Event 8370
nTracks 10
0 : 2.93611
1 : 2.73738
2 : 1.18051
3 : 1.67163
4 : 0.276236
5 : 1.06891
6 : 0.557127
7 : 2.00441
8 : 2.35128
9 : 1.98624
Event 8371
nTracks 10
0 : 3.08539
1 : 1.47848
2 : 2.21868
3 : 0.828118
4 : 0.733302
5 : 0.340229
6 : 2.7418
7 : 0.806065
8 : 2.87447
9 : 0.704237
Event 8372
nTracks 10
0 : 2.76042
1 : 2.86142
2 : 2.2592
3 : 1.4068
4 : 1.04356
5 : 0.900485
6 : 0.532134
7 : 1.98715
8 : 1.05653
9 : 0.812441
Event 8373
nTracks 10
0 : 0.689144
1 : 0.811718
2 : 1.27536
3 : 1.89919
4 : 1.53431
5 : 1.49967
6 : 1.88738
7 : 2.10362
8 : 2.05037
9 : 2.62234
Event 8374
nTracks 10
0 : 1.83341
1 : 2.03694
2 : 2.71519
3 : 2.48512
4 : 1.28272
5 : 2.39618
6 : 1.349
7 : 0.155309
8 : 2.83599
9 : 1.22074
Event 8375
nTracks 10
0 : 2.2819
1 : 0.358488
2 : 0.204884
3 : 2.59386
4 : 0.134538
5 : 2.04419
6 : 1.30018
7 : 0.241942
8 : 1.80706
9 : 0.357872
Event 8376
nTracks 10
0 : 1.23635
1 : 1.92665
2 : 0.0566452
3 : 2.68564
4 : 2.16015
5 : 1.75958
6 : 2.33693
7 : 0.768138
8 : 2.94201
9 : 1.79564
Event 8377
nTracks 10
0 : 1.09473
1 : 1.55956
2 : 1.15873
3 : 1.78736
4 : 2.15545
5 : 0.1727
6 : 2.36409
7 : 0.438164
8 : 3.03673
9 : 0.266056
Event 8378
nTracks 10
0 : 0.431508
1 : 2.0058
2 : 3.03414
3 : 0.59366
4 : 3.01404
5 : 0.538358
6 : 2.24092
7 : 2.31018
8 : 2.66453
9 : 0.637028
Event 8379
nTracks 10
0 : 1.98445
1 : 1.35828
2 : 0.361036
3 : 0.460197
4 : 1.63939
5 : 1.98671
6 : 0.679494
7 : 0.0896788
8 : 0.884228
9 : 2.47347
Event 8380
nTracks 10
0 : 0.868722
1 : 2.41174
2 : 2.98093
3 : 1.13507
4 : 2.26581
5 : 1.61432
6 : 1.04779
7 : 3.13491
8 : 1.68334
9 : 1.84651
Event 8381
nTracks 10
0 : 0.266359
1 : 0.808624
2 : 0.442102
3 : 1.20191
4 : 2.85373
5 : 2.82357
6 : 1.16418
7 : 0.00541446
8 : 0.816258
9 : 0.904944
Event 8382
nTracks 10
0 : 2.60235
1 : 3.05728
2 : 0.0612482
3 : 2.35748
4 : 1.67783
5 : 0.923257
6 : 0.369137
7 : 0.210773
8 : 2.21178
9 : 2.06717
Event 8383
nTracks 10
0 : 2.89802
1 : 1.66105
2 : 1.43032
3 : 0.198028
4 : 1.76078
5 : 0.473843
6 : 0.481235
7 : 0.670326
8 : 0.264966
9 : 1.89343
Event 8384
nTracks 10
0 : 1.96599
1 : 0.772565
2 : 2.03356
3 : 0.0295762
4 : 1.33982
5 : 2.39555
6 : 0.326158
7 : 2.15831
8 : 2.74991
9 : 0.313415
Event 8385
nTracks 10
0 : 2.88353
1 : 1.74228
2 : 1.46984
3 : 2.51163
4 : 2.32729
5 : 0.364041
6 : 2.73699
7 : 2.35889
8 : 2.60395
9 : 0.879474
Event 8386
nTracks 10
0 : 0.744762
1 : 2.36381
2 : 2.66697
3 : 1.60705
4 : 0.306308
5 : 2.7699
6 : 2.31194
7 : 0.15913
8 : 0.0550463
9 : 1.36646
Event 8387
nTracks 10
0 : 0.42673
1 : 1.95264
2 : 2.35256
3 : 0.00971977
4 : 2.48134
5 : 1.84484
6 : 0.195579
7 : 2.48492
8 : 1.24835
9 : 1.94416
Event 8388
nTracks 10
0 : 1.04288
1 : 0.808357
2 : 0.775037
3 : 2.19321
4 : 2.31683
5 : 0.230609
6 : 1.49378
7 : 2.43863
8 : 2.66091
9 : 0.162908
Event 8389
nTracks 10
0 : 2.20523
1 : 2.28599
2 : 0.5004
3 : 1.12425
4 : 0.994472
5 : 2.51953
6 : 0.146538
7 : 1.76852
8 : 1.67261
9 : 0.7088
Event 8390
nTracks 10
0 : 2.35952
1 : 1.52745
2 : 2.1086
3 : 2.10051
4 : 1.2653
5 : 0.363059
6 : 0.894544
7 : 2.50424
8 : 2.42744
9 : 1.37277
Event 8391
nTracks 10
0 : 2.54646
1 : 1.42086
2 : 2.9409
3 : 1.82035
4 : 2.26164
5 : 3.11262
6 : 0.762076
7 : 1.02054
8 : 0.933599
9 : 1.21947
Event 8392
nTracks 10
0 : 0.53281
1 : 2.52615
2 : 0.0656145
3 : 0.888413
4 : 0.738056
5 : 1.28076
6 : 2.37785
7 : 0.455888
8 : 0.991606
9 : 2.12467
Event 8393
nTracks 10
0 : 2.3689
1 : 3.05547
2 : 0.412189
3 : 3.1199
4 : 1.88274
5 : 0.430114
6 : 1.13634
7 : 1.08366
8 : 2.97373
9 : 2.7341
Event 8394
nTracks 10
0 : 1.23282
1 : 2.8951
2 : 2.61244
3 : 1.9991
4 : 1.74163
5 : 0.252155
6 : 1.88025
7 : 2.88051
8 : 0.117294
9 : 0.11552
Event 8395
nTracks 10
0 : 3.08102
1 : 0.0752952
2 : 0.575281
3 : 3.01279
4 : 1.90919
5 : 2.04158
6 : 2.9102
7 : 0.777989
8 : 1.97227
9 : 1.68444
Event 8396
nTracks 10
0 : 2.64138
1 : 1.72688
2 : 0.568868
3 : 3.08798
4 : 0.908891
5 : 2.16961
6 : 0.634991
7 : 2.38268
8 : 0.330959
9 : 0.459472
Event 8397
nTracks 10
0 : 0.145968
1 : 0.136461
2 : 2.09397
3 : 1.64514
4 : 0.0150344
5 : 1.5109
6 : 0.159374
7 : 2.89963
8 : 0.900943
9 : 2.11111
Event 8398
nTracks 10
0 : 0.90475
1 : 1.2585
2 : 1.60673
3 : 0.311028
4 : 0.881518
5 : 0.0615585
6 : 1.03566
7 : 3.03383
8 : 2.94534
9 : 0.892809
Event 8399
nTracks 10
0 : 0.735231
1 : 1.06035
2 : 2.35026
3 : 2.63708
4 : 0.206999
5 : 1.94206
6 : 0.938027
7 : 2.58224
8 : 2.45575
9 : 2.85306
Event 8400
nTracks 10
0 : 2.85367
1 : 2.09108
2 : 3.00883
3 : 2.04792
4 : 2.49835
5 : 1.6655
6 : 0.330887
7 : 1.22869
8 : 1.43208
9 : 1.90588
Event 8401
nTracks 10
0 : 0.793267
1 : 1.85946
2 : 1.10323
3 : 2.88388
4 : 2.48802
5 : 2.7588
6 : 2.91063
7 : 1.11009
8 : 2.44638
9 : 1.48714
Event 8402
nTracks 10
0 : 0.75337
1 : 1.36439
2 : 0.324202
3 : 1.8051
4 : 3.06375
5 : 2.70451
6 : 2.7493
7 : 1.9587
8 : 0.0943721
9 : 0.273289
Event 8403
nTracks 10
0 : 3.12899
1 : 2.83952
2 : 2.62359
3 : 2.20567
4 : 0.06094
5 : 1.6089
6 : 0.0266311
7 : 0.0638039
8 : 2.42808
9 : 0.768109
Event 8404
nTracks 10
0 : 0.144572
1 : 2.02178
2 : 0.908703
3 : 2.53852
4 : 2.7492
5 : 0.592024
6 : 1.28715
7 : 0.433084
8 : 2.46082
9 : 3.06145
Event 8405
nTracks 10
0 : 2.13776
1 : 0.643493
2 : 2.84544
3 : 1.61179
4 : 1.60692
5 : 0.236429
6 : 2.68881
7 : 2.27619
8 : 1.34085
9 : 1.74994
Event 8406
nTracks 10
0 : 2.71823
1 : 0.611827
2 : 0.51945
3 : 1.99593
4 : 0.964201
5 : 0.307075
6 : 2.56627
7 : 1.26585
8 : 0.266025
9 : 0.0111529
Event 8407
nTracks 10
0 : 3.13143
1 : 2.22586
2 : 0.656627
3 : 3.10164
4 : 1.54917
5 : 0.597955
6 : 0.29301
7 : 1.79096
8 : 1.43816
9 : 0.66317
Event 8408
nTracks 10
0 : 0.361175
1 : 2.24935
2 : 0.227454
3 : 1.46584
4 : 0.0484795
5 : 0.882279
6 : 0.945737
7 : 0.870129
8 : 1.22391
9 : 1.66665
Event 8409
nTracks 10
0 : 1.26939
1 : 2.67642
2 : 2.11249
3 : 0.46144
4 : 2.91492
5 : 0.870946
6 : 1.01646
7 : 2.23404
8 : 0.408344
9 : 1.11205
Event 8410
nTracks 10
0 : 0.560846
1 : 2.77482
2 : 0.270568
3 : 2.0096
4 : 2.60576
5 : 0.597974
6 : 2.46273
7 : 2.61168
8 : 2.47769
9 : 2.6714
Event 8411
nTracks 10
0 : 2.34688
1 : 1.10912
2 : 2.56751
3 : 2.26778
4 : 0.990777
5 : 1.55841
6 : 1.95933
7 : 0.177655
8 : 1.55059
9 : 2.24254
Event 8412
nTracks 10
0 : 3.00891
1 : 2.72237
2 : 2.93151
3 : 3.07485
4 : 3.02964
5 : 0.946911
6 : 1.25215
7 : 2.57738
8 : 2.93634
9 : 1.29701
Event 8413
nTracks 10
0 : 1.78734
1 : 2.65236
2 : 0.249285
3 : 1.45156
4 : 0.196765
5 : 2.7951
6 : 3.12496
7 : 0.322002
8 : 2.11759
9 : 2.71352
Event 8414
nTracks 10
0 : 2.17531
1 : 2.7352
2 : 0.640058
3 : 2.95403
4 : 1.79832
5 : 1.2598
6 : 1.34195
7 : 0.751262
8 : 0.145984
9 : 1.45063
Event 8415
nTracks 10
0 : 2.303
1 : 0.963099
2 : 1.69328
3 : 1.97767
4 : 0.812585
5 : 1.27029
6 : 2.83288
7 : 0.751592
8 : 2.21838
9 : 0.31858
Event 8416
nTracks 10
0 : 2.06672
1 : 2.13998
2 : 0.0265726
3 : 0.925085
4 : 2.84793
5 : 1.80408
6 : 2.1031
7 : 0.837342
8 : 0.699424
9 : 1.52895
Event 8417
nTracks 10
0 : 2.21805
1 : 1.56547
2 : 2.06605
3 : 0.79544
4 : 2.63762
5 : 2.05552
6 : 0.334041
7 : 2.8405
8 : 0.364385
9 : 1.78975
Event 8418
nTracks 10
0 : 1.60742
1 : 0.654585
2 : 0.237447
3 : 1.02997
4 : 1.30257
5 : 1.02077
6 : 1.12265
7 : 1.25657
8 : 0.187414
9 : 1.5105
Event 8419
nTracks 10
0 : 2.77169
1 : 1.3558
2 : 2.49542
3 : 2.91718
4 : 2.30869
5 : 0.698808
6 : 2.7964
7 : 0.626402
8 : 2.22368
9 : 0.118416
Event 8420
nTracks 10
0 : 1.10486
1 : 0.399019
2 : 1.29044
3 : 2.93289
4 : 0.69622
5 : 0.403063
6 : 1.65991
7 : 0.802521
8 : 1.93464
9 : 0.665909
Event 8421
nTracks 10
0 : 1.85132
1 : 0.224584
2 : 2.23613
3 : 1.01191
4 : 0.691878
5 : 1.8572
6 : 2.1603
7 : 1.39447
8 : 1.54143
9 : 0.821872
Event 8422
nTracks 10
0 : 2.36591
1 : 0.0406547
2 : 2.99042
3 : 1.07902
4 : 0.1401
5 : 3.07356
6 : 1.61641
7 : 2.00635
8 : 1.37205
9 : 1.92928
Event 8423
nTracks 10
0 : 1.70462
1 : 2.58989
2 : 1.8083
3 : 1.65398
4 : 2.36152
5 : 1.27842
6 : 0.340781
7 : 2.81191
8 : 0.223337
9 : 3.05105
Event 8424
nTracks 10
0 : 2.65346
1 : 0.879753
2 : 0.333456
3 : 0.092257
4 : 1.09755
5 : 3.11114
6 : 1.11424
7 : 0.176428
8 : 1.69049
9 : 0.0466404
Event 8425
nTracks 10
0 : 1.00012
1 : 2.7492
2 : 1.46564
3 : 1.62518
4 : 2.51541
5 : 1.13797
6 : 2.89824
7 : 1.91846
8 : 0.306991
9 : 2.05501
Event 8426
nTracks 10
0 : 2.15087
1 : 2.80146
2 : 2.58767
3 : 1.41988
4 : 1.35798
5 : 0.469306
6 : 2.6522
7 : 0.201473
8 : 3.02127
9 : 1.31814
Event 8427
nTracks 10
0 : 1.55959
1 : 0.934872
2 : 1.86011
3 : 3.12128
4 : 0.113892
5 : 2.64999
6 : 1.28084
7 : 1.46929
8 : 1.81753
9 : 0.775448
Event 8428
nTracks 10
0 : 2.27296
1 : 2.04979
2 : 0.24056
3 : 0.40322
4 : 2.00789
5 : 2.46871
6 : 0.0472226
7 : 2.52122
8 : 0.886064
9 : 0.939782
Event 8429
nTracks 10
0 : 3.0357
1 : 1.56443
2 : 0.262094
3 : 1.56801
4 : 3.12475
5 : 2.02042
6 : 2.84932
7 : 1.41944
8 : 3.07205
9 : 2.00546
Event 8430
nTracks 10
0 : 2.49737
1 : 1.45882
2 : 1.28757
3 : 0.918905
4 : 0.473013
5 : 2.69425
6 : 3.08665
7 : 2.67494
8 : 1.45851
9 : 1.01701
Event 8431
nTracks 10
0 : 1.88062
1 : 1.77906
2 : 0.00495557
3 : 0.624572
4 : 0.502034
5 : 2.22049
6 : 0.241244
7 : 0.723193
8 : 1.22668
9 : 2.04057
Event 8432
nTracks 10
0 : 0.735974
1 : 3.13835
2 : 2.56515
3 : 0.858789
4 : 1.99757
5 : 2.53704
6 : 2.65718
7 : 0.49297
8 : 2.80491
9 : 0.637916
Event 8433
nTracks 10
0 : 0.2912
1 : 0.458979
2 : 1.89168
3 : 1.41729
4 : 1.09305
5 : 1.61262
6 : 3.08897
7 : 0.728984
8 : 0.259694
9 : 1.31207
Event 8434
nTracks 10
0 : 0.834997
1 : 1.41569
2 : 0.287876
3 : 1.81722
4 : 1.5989
5 : 2.94474
6 : 1.17779
7 : 2.88446
8 : 0.481847
9 : 0.650494
Event 8435
nTracks 10
0 : 2.54334
1 : 1.57882
2 : 2.824
3 : 0.224549
4 : 1.6082
5 : 0.271782
6 : 0.452805
7 : 0.98962
8 : 1.66687
9 : 1.93284
Event 8436
nTracks 10
0 : 0.325413
1 : 2.80307
2 : 1.48444
3 : 1.08198
4 : 2.60057
5 : 2.93894
6 : 1.58318
7 : 2.94389
8 : 0.769941
9 : 2.83107
Event 8437
nTracks 10
0 : 2.24696
1 : 0.807797
2 : 0.827324
3 : 1.28365
4 : 1.20025
5 : 0.0464334
6 : 0.260319
7 : 1.93022
8 : 1.22487
9 : 0.0101869
Event 8438
nTracks 10
0 : 0.335112
1 : 2.94461
2 : 1.42261
3 : 0.290091
4 : 2.8626
5 : 2.25316
6 : 0.363168
7 : 0.919187
8 : 2.95061
9 : 3.07313
Event 8439
nTracks 10
0 : 2.50931
